Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Months Code,Months,Unit,Value,Flag,Flag Description
"PP","Producer Prices","288","Ghana","5532","Producer Price (USD/tonne)","01640","Cocoa beans","2006","2006","7021","Annual value","USD","998.4","A","Official figure"
"PP","Producer Prices","288","Ghana","5532","Producer Price (USD/tonne)","01640","Cocoa beans","2007","2007","7021","Annual value","USD","978.4","A","Official figure"
"PP","Producer Prices","288","Ghana","5532","Producer Price (USD/tonne)","01640","Cocoa beans","2008","2008","7021","Annual value","USD","1134.4","A","Official figure"
"PP","Producer Prices","288","Ghana","5532","Producer Price (USD/tonne)","01640","Cocoa beans","2009","2009","7021","Annual value","USD","1158.4","A","Official figure"
"PP","Producer Prices","288","Ghana","5532","Producer Price (USD/tonne)","01640","Cocoa beans","2010","2010","7021","Annual value","USD","1677.1","A","Official figure"
"PP","Producer Prices","288","Ghana","5532","Producer Price (USD/tonne)","01640","Cocoa beans","2011","2011","7021","Annual value","USD","1813","A","Official figure"
"PP","Producer Prices","288","Ghana","5532","Producer Price (USD/tonne)","01640","Cocoa beans","2012","2012","7021","Annual value","USD","1683","I","Value 
imputed by a
receiving 
agency"
"PP","Producer Prices","288","Ghana","5532","Producer Price (USD/tonne)","01640","Cocoa beans","2013","2013","7021","Annual value","USD","1672","I","Value 
imputed by a
receiving 
agency"
"PP","Producer Prices","288","Ghana","5532","Producer Price (USD/tonne)","01640","Cocoa beans","2014","2014","7021","Annual value","USD","1205.7","I","Value 
imputed by a
receiving 
agency"
"PP","Producer Prices","288","Ghana","5532","Producer Price (USD/tonne)","01640","Cocoa beans","2015","2015","7021","Annual value","USD","1012.7","I","Value 
imputed by a
receiving 
agency"
"PP","Producer Prices","288","Ghana","5532","Producer Price (USD/tonne)","01640","Cocoa beans","2016","2016","7021","Annual value","USD","938.8","I","Value 
imputed by a
receiving 
agency"
"PP","Producer Prices","288","Ghana","5532","Producer Price (USD/tonne)","01640","Cocoa beans","2017","2017","7021","Annual value","USD","695.2","I","Value 
imputed by a
receiving 
agency"
"PP","Producer Prices","288","Ghana","5532","Producer Price (USD/tonne)","01640","Cocoa beans","2018","2018","7021","Annual value","USD","667.6","I","Value 
imputed by a
receiving 
agency"
"PP","Producer Prices","288","Ghana","5532","Producer Price (USD/tonne)","01640","Cocoa beans","2019","2019","7021","Annual value","USD","592.5","I","Value 
imputed by a
receiving 
agency"
"PP","Producer Prices","288","Ghana","5532","Producer Price (USD/tonne)","01640","Cocoa beans","2020","2020","7021","Annual value","USD","559.3","I","Value 
imputed by a
receiving 
agency"
"PP","Producer Prices","288","Ghana","5532","Producer Price (USD/tonne)","01640","Cocoa beans","2021","2021","7021","Annual value","USD","548.5","I","Value 
imputed by a
receiving 
agency"
"PP","Producer Prices","288","Ghana","5532","Producer Price (USD/tonne)","01640","Cocoa beans","2022","2022","7021","Annual value","USD","393.7","I","Value 
imputed by a
receiving 
agency"
"PP","Producer Prices","288","Ghana","5532","Producer Price (USD/tonne)","01640","Cocoa beans","2023","2023","7021","Annual value","USD","300.3","I","Value 
imputed by a
receiving 
agency"
"PP","Producer Prices","308","Grenada","5532","Producer Price (USD/tonne)","01640","Cocoa beans","2010","2010","7021","Annual value","USD","2143.4","A","Official figure"
"PP","Producer Prices","308","Grenada","5532","Producer Price (USD/tonne)","01640","Cocoa beans","2011","2011","7021","Annual value","USD","2143.4","A","Official figure"
"PP","Producer Prices","308","Grenada","5532","Producer Price (USD/tonne)","01640","Cocoa beans","2012","2012","7021","Annual value","USD","2143.4","A","Official figure"
"PP","Producer Prices","308","Grenada","5532","Producer Price (USD/tonne)","01640","Cocoa beans","2013","2013","7021","Annual value","USD","2143.4","A","Official figure"
"PP","Producer Prices","308","Grenada","5532","Producer Price (USD/tonne)","01640","Cocoa beans","2014","2014","7021","Annual value","USD","3062","A","Official figure"
"PP","Producer Prices","308","Grenada","5532","Producer Price (USD/tonne)","01640","Cocoa beans","2015","2015","7021","Annual value","USD","2143.4","A","Official figure"
"PP","Producer Prices","308","Grenada","5532","Producer Price (USD/tonne)","01640","Cocoa beans","2016","2016","7021","Annual value","USD","2141.5","A","Official figure"
"PP","Producer Prices","308","Grenada","5532","Producer Price (USD/tonne)","01640","Cocoa beans","2017","2017","7021","Annual value","USD","2141.5","A","Official figure"
"PP","Producer Prices","308","Grenada","5532","Producer Price (USD/tonne)","01640","Cocoa beans","2018","2018","7021","Annual value","USD","2141.5","A","Official figure"
"PP","Producer Prices","308","Grenada","5532","Producer Price (USD/tonne)","01640","Cocoa beans","2019","2019","7021","Annual value","USD","2141.5","A","Official figure"
"PP","Producer Prices","308","Grenada","5532","Producer Price (USD/tonne)","01640","Cocoa beans","2020","2020","7021","Annual value","USD","2182.2","A","Official figure"
"PP","Producer Prices","308","Grenada","5532","Producer Price (USD/tonne)","01640","Cocoa beans","2021","2021","7021","Annual value","USD","2182.2","A","Official figure"
"PP","Producer Prices","308","Grenada","5532","Producer Price (USD/tonne)","01640","Cocoa beans","2022","2022","7021","Annual value","USD","2182.2","A","Official figure"
"PP","Producer Prices","308","Grenada","5532","Producer Price (USD/tonne)","01640","Cocoa beans","2023","2023","7021","Annual value","USD","2276.4","A","Official figure"
"PP","Producer Prices","324","Guinea","5532","Producer Price (USD/tonne)","01640","Cocoa beans","1991","1991","7021","Annual value","USD","497.8","A","Official figure"
"PP","Producer Prices","324","Guinea","5532","Producer Price (USD/tonne)","01640","Cocoa beans","1992","1992","7021","Annual value","USD","457.8","A","Official figure"
"PP","Producer Prices","324","Guinea","5532","Producer Price (USD/tonne)","01640","Cocoa beans","1993","1993","7021","Annual value","USD","439.6","A","Official figure"
"PP","Producer Prices","324","Guinea","5532","Producer Price (USD/tonne)","01640","Cocoa beans","1994","1994","7021","Annual value","USD","430","A","Official figure"
"PP","Producer Prices","324","Guinea","5532","Producer Price (USD/tonne)","01640","Cocoa beans","1995","1995","7021","Annual value","USD","423.6","A","Official figure"
"PP","Producer Prices","324","Guinea","5532","Producer Price (USD/tonne)","01640","Cocoa beans","1996","1996","7021","Annual value","USD","418.3","A","Official figure"
"PP","Producer Prices","324","Guinea","5532","Producer Price (USD/tonne)","01640","Cocoa beans","1997","1997","7021","Annual value","USD","388.3","A","Official figure"
"PP","Producer Prices","324","Guinea","5532","Producer Price (USD/tonne)","01640","Cocoa beans","1999","1999","7021","Annual value","USD","568.2","A","Official figure"
"PP","Producer Prices","324","Guinea","5532","Producer Price (USD/tonne)","01640","Cocoa beans","2000","2000","7021","Annual value","USD","362","A","Official figure"
"PP","Producer Prices","324","Guinea","5532","Producer Price (USD/tonne)","01640","Cocoa beans","2001","2001","7021","Annual value","USD","653.7","A","Official figure"
"PP","Producer Prices","324","Guinea","5532","Producer Price (USD/tonne)","01640","Cocoa beans","2002","2002","7021","Annual value","USD","985.2","A","Official figure"
"PP","Producer Prices","324","Guinea","5532","Producer Price (USD/tonne)","01640","Cocoa beans","2003","2003","7021","Annual value","USD","1038.5","A","Official figure"
"PP","Producer Prices","324","Guinea","5532","Producer Price (USD/tonne)","01640","Cocoa beans","2004","2004","7021","Annual value","USD","904.5","I","Value 
imputed by a
receiving 
agency"
"PP","Producer Prices","324","Guinea","5532","Producer Price (USD/tonne)","01640","Cocoa beans","2005","2005","7021","Annual value","USD","542.2","I","Value 
imputed by a
receiving 
agency"
"PP","Producer Prices","324","Guinea","5532","Producer Price (USD/tonne)","01640","Cocoa beans","2006","2006","7021","Annual value","USD","369.8","I","Value 
imputed by a
receiving 
agency"
"PP","Producer Prices","324","Guinea","5532","Producer Price (USD/tonne)","01640","Cocoa beans","2007","2007","7021","Annual value","USD","433.8","I","Value 
imputed by a
receiving 
agency"
"PP","Producer Prices","324","Guinea","5532","Producer Price (USD/tonne)","01640","Cocoa beans","2008","2008","7021","Annual value","USD","376.4","I","Value 
imputed by a
receiving 
agency"
"PP","Producer Prices","324","Guinea","5532","Producer Price (USD/tonne)","01640","Cocoa beans","2009","2009","7021","Annual value","USD","311.1","I","Value 
imputed by a
receiving 
agency"
"PP","Producer Prices","324","Guinea","5532","Producer Price (USD/tonne)","01640","Cocoa beans","2010","2010","7021","Annual value","USD","242.3","I","Value 
imputed by a
receiving 
agency"
"PP","Producer Prices","324","Guinea","5532","Producer Price (USD/tonne)","01640","Cocoa beans","2011","2011","7021","Annual value","USD","185.6","I","Value 
imputed by a
receiving 
agency"
"PP","Producer Prices","324","Guinea","5532","Producer Price (USD/tonne)","01640","Cocoa beans","2012","2012","7021","Annual value","USD","166.3","I","Value 
imputed by a
receiving 
agency"
"PP","Producer Prices","324","Guinea","5532","Producer Price (USD/tonne)","01640","Cocoa beans","2013","2013","7021","Annual value","USD","160.3","I","Value 
imputed by a
receiving 
agency"
"PP","Producer Prices","324","Guinea","5532","Producer Price (USD/tonne)","01640","Cocoa beans","2014","2014","7021","Annual value","USD","153.6","I","Value 
imputed by a
receiving 
agency"
"PP","Producer Prices","324","Guinea","5532","Producer Price (USD/tonne)","01640","Cocoa beans","2015","2015","7021","Annual value","USD","143.8","I","Value 
imputed by a
receiving 
agency"
"PP","Producer Prices","324","Guinea","5532","Producer Price (USD/tonne)","01640","Cocoa beans","2016","2016","7021","Annual value","USD","123","A","Official figure"
"PP","Producer Prices","324","Guinea","5532","Producer Price (USD/tonne)","01640","Cocoa beans","2017","2017","7021","Annual value","USD","128.6","A","Official figure"
"PP","Producer Prices","324","Guinea","5532","Producer Price (USD/tonne)","01640","Cocoa beans","2018","2018","7021","Annual value","USD","137.5","A","Official figure"
"PP","Producer Prices","324","Guinea","5532","Producer Price (USD/tonne)","01640","Cocoa beans","2019","2019","7021","Annual value","USD","286.5","I","Value 
imputed by a
receiving 
agency"
"PP","Producer Prices","324","Guinea","5532","Producer Price (USD/tonne)","01640","Cocoa beans","2020","2020","7021","Annual value","USD","434.2","A","Official figure"
"PP","Producer Prices","324","Guinea","5532","Producer Price (USD/tonne)","01640","Cocoa beans","2021","2021","7021","Annual value","USD","449.4","A","Official figure"
"PP","Producer Prices","324","Guinea","5532","Producer Price (USD/tonne)","01640","Cocoa beans","2022","2022","7021","Annual value","USD","535.4","A","Official figure"
"PP","Producer Prices","324","Guinea","5532","Producer Price (USD/tonne)","01640","Cocoa beans","2023","2023","7021","Annual value","USD","586.7","I","Value 
imputed by a
receiving 
agency"
"PP","Producer Prices","340","Honduras","5532","Producer Price (USD/tonne)","01640","Cocoa beans","2004","2004","7021","Annual value","USD","1763.1","A","Official figure"
"PP","Producer Prices","340","Honduras","5532","Producer Price (USD/tonne)","01640","Cocoa beans","2005","2005","7021","Annual value","USD","1725.8","A","Official figure"
"PP","Producer Prices","340","Honduras","5532","Producer Price (USD/tonne)","01640","Cocoa beans","2006","2006","7021","Annual value","USD","1746.5","A","Official figure"
"PP","Producer Prices","340","Honduras","5532","Producer Price (USD/tonne)","01640","Cocoa beans","2007","2007","7021","Annual value","USD","1164.3","A","Official figure"
"PP","Producer Prices","340","Honduras","5532","Producer Price (USD/tonne)","01640","Cocoa beans","2008","2008","7021","Annual value","USD","1308","I","Value 
imputed by a
receiving 
agency"
"PP","Producer Prices","340","Honduras","5532","Producer Price (USD/tonne)","01640","Cocoa beans","2009","2009","7021","Annual value","USD","1437.4","I","Value 
imputed by a
receiving 
agency"
"PP","Producer Prices","340","Honduras","5532","Producer Price (USD/tonne)","01640","Cocoa beans","2010","2010","7021","Annual value","USD","1533","I","Value 
imputed by a
receiving 
agency"
"PP","Producer Prices","340","Honduras","5532","Producer Price (USD/tonne)","01640","Cocoa beans","2011","2011","7021","Annual value","USD","1476.3","I","Value 
imputed by a
receiving 
agency"
"PP","Producer Prices","340","Honduras","5532","Producer Price (USD/tonne)","01640","Cocoa beans","2012","2012","7021","Annual value","USD","1440.6","I","Value 
imputed by a
receiving 
agency"
"PP","Producer Prices","340","Honduras","5532","Producer Price (USD/tonne)","01640","Cocoa beans","2013","2013","7021","Annual value","USD","1388.6","I","Value 
imputed by a
receiving 
agency"
"PP","Producer Prices","340","Honduras","5532","Producer Price (USD/tonne)","01640","Cocoa beans","2014","2014","7021","Annual value","USD","1354.7","I","Value 
imputed by a
receiving 
agency"
"PP","Producer Prices","340","Honduras","5532","Producer Price (USD/tonne)","01640","Cocoa beans","2015","2015","7021","Annual value","USD","1303.2","I","Value 
imputed by a
receiving 
agency"
"PP","Producer Prices","340","Honduras","5532","Producer Price (USD/tonne)","01640","Cocoa beans","2016","2016","7021","Annual value","USD","1259.8","I","Value 
imputed by a
receiving 
agency"
"PP","Producer Prices","340","Honduras","5532","Producer Price (USD/tonne)","01640","Cocoa beans","2017","2017","7021","Annual value","USD","1232","I","Value 
imputed by a
receiving 
agency"
"PP","Producer Prices","340","Honduras","5532","Producer Price (USD/tonne)","01640","Cocoa beans","2018","2018","7021","Annual value","USD","1217.6","I","Value 
imputed by a
receiving 
agency"
